index,income_total
22284,180000
22285,360000
22286,135000
22287,144000
22288,112500
22289,157500
22290,193500
22291,315000
22292,328500
22293,144000
22294,270000
22295,67500
22296,135000
22297,270000
22298,225000
22299,247500
22300,157500
22301,81000
22302,112500
22303,247500
22304,265500
22305,202500
22306,225000
22307,117000
22308,945000
22309,225000
22310,225000
22311,225000
22312,202500
22313,135000
22314,112500
22315,157500
22316,261000
22317,45000
22318,135000
22319,225000
22320,162000
22321,135000
22322,225000
22323,234000
22324,225000
22325,135000
22326,180000
22327,54000
22328,216000
22329,126000
22330,157500
22331,54000
22332,112500
22333,180000
22334,157500
22335,157500
22336,270000
22337,207000
22338,270000
22339,135000
22340,112500
22341,202500
22342,140400
22343,81000
22344,112500
22345,225000
22346,202500
22347,148500
22348,126000
22349,202500
22350,112500
22351,270000
22352,202500
22353,135000
22354,85500
22355,153000
22356,216000
22357,315000
22358,324000
22359,144000
22360,157500
22361,202500
22362,256500
22363,112500
22364,270000
22365,135000
22366,90000
22367,202500
22368,216000
22369,135000
22370,225000
22371,76500
22372,270000
22373,90000
22374,67050
22375,135000
22376,450000
22377,112500
22378,270000
22379,157500
22380,135000
22381,135000
22382,112500
22383,90000
22384,56700
22385,112500
22386,81000
22387,270000
22388,81000
22389,135000
22390,180000
22391,247500
22392,99000
22393,180000
22394,360000
22395,202500
22396,67500
22397,360000
22398,130500
22399,360000
22400,252000
22401,252000
22402,121500
22403,171000
22404,135000
22405,135000
22406,81000
22407,180000
22408,225000
22409,315000
22410,157500
22411,292500
22412,247500
22413,225000
22414,247500
22415,112500
22416,135000
22417,135000
22418,135000
22419,292500
22420,157500
22421,216000
22422,675000
22423,225000
22424,180000
22425,360000
22426,112500
22427,306000
22428,225000
22429,126000
22430,135000
22431,450000
22432,180000
22433,292500
22434,153000
22435,391500
22436,634500
22437,90000
22438,202500
22439,135000
22440,256500
22441,270000
22442,360000
22443,225000
22444,99000
22445,157500
22446,202500
22447,254700
22448,225000
22449,144000
22450,225000
22451,148500
22452,180000
22453,90000
22454,202500
22455,47250
22456,337500
22457,63000
22458,157500
22459,135000
22460,112500
22461,108000
22462,144000
22463,166500
22464,225000
22465,45000
22466,225000
22467,225000
22468,180000
22469,247500
22470,270000
22471,225000
22472,72000
22473,135000
22474,90000
22475,112500
22476,360000
22477,184500
22478,180000
22479,45000
22480,292500
22481,225000
22482,180000
22483,292500
22484,112500
22485,99000
22486,157500
22487,225000
22488,112500
22489,33300
22490,45000
22491,382500
22492,135000
22493,360000
22494,202500
22495,135000
22496,135000
22497,112500
22498,238500
22499,225000
22500,360000
22501,225000
22502,225000
22503,189000
22504,121500
22505,180000
22506,202500
22507,162000
22508,360000
22509,135000
22510,270000
22511,157500
22512,108000
22513,162000
22514,121500
22515,270000
22516,180000
22517,121500
22518,243000
22519,67500
22520,202500
22521,139050
22522,202500
22523,67500
22524,405000
22525,180000
22526,450000
22527,243000
22528,112500
22529,387000
22530,90000
22531,90000
22532,112500
22533,292500
22534,90000
22535,180000
22536,112500
22537,270000
22538,90000
22539,67500
22540,247500
22541,247500
22542,405000
22543,112500
22544,108000
22545,225000
22546,171000
22547,216000
22548,90000
22549,112500
22550,135000
22551,157500
22552,121500
22553,391500
22554,135000
22555,135000
22556,157500
22557,202500
22558,157500
22559,157500
22560,135000
22561,94500
22562,135000
22563,45000
22564,135000
22565,270000
22566,166500
22567,90000
22568,225000
22569,90000
22570,121500
22571,270000
22572,119250
22573,90000
22574,225000
22575,270000
22576,225000
22577,292500
22578,67500
22579,180000
22580,135000
22581,202500
22582,126000
22583,202500
22584,225000
22585,180000
22586,112500
22587,202500
22588,202500
22589,90000
22590,112500
22591,148500
22592,157500
22593,306000
22594,247500
22595,180000
22596,337500
22597,202500
22598,157500
22599,225000
22600,202500
22601,270000
22602,180000
22603,126000
22604,117000
22605,90000
22606,180000
22607,225000
22608,135000
22609,270000
22610,252000
22611,180000
22612,405000
22613,126000
22614,148500
22615,40500
22616,247500
22617,315000
22618,112500
22619,112500
22620,135000
22621,157500
22622,180000
22623,135000
22624,135000
22625,180000
22626,450000
22627,337500
22628,157500
22629,270000
22630,405000
22631,180000
22632,157500
22633,202500
22634,112500
22635,135000
22636,180000
22637,270000
22638,225000
22639,292500
22640,247500
22641,180000
22642,225000
22643,157500
22644,270000
22645,225000
22646,234000
22647,67500
22648,157500
22649,360000
22650,180000
22651,94500
22652,90000
22653,67500
22654,202500
22655,135000
22656,135000
22657,153000
22658,270000
22659,166500
22660,135000
22661,90000
22662,382500
22663,81000
22664,81000
22665,90000
22666,202500
22667,153000
22668,63000
22669,225000
22670,270000
22671,202500
22672,292500
22673,135000
22674,202500
22675,360000
22676,157500
22677,265500
22678,225000
22679,270000
22680,126000
22681,247500
22682,157500
22683,180000
22684,180000
22685,135000
22686,112500
22687,121500
22688,180000
22689,103500
22690,180000
22691,67500
22692,67500
22693,202500
22694,270000
22695,45000
22696,382500
22697,225000
22698,315000
22699,135000
22700,135000
22701,112500
22702,292500
22703,306000
22704,121500
22705,135000
22706,157500
22707,112500
22708,162000
22709,99000
22710,202500
22711,135000
22712,135000
22713,450000
22714,180000
22715,157500
22716,99000
22717,180000
22718,225000
22719,103500
22720,135000
22721,63000
22722,173250
22723,103500
22724,90000
22725,135000
22726,180000
22727,360000
22728,220500
22729,315000
22730,225000
22731,157500
22732,180000
22733,135000
22734,139500
22735,180000
22736,126000
22737,270000
22738,56700
22739,247500
22740,108000
22741,153000
22742,180000
22743,450000
22744,135000
22745,225000
22746,247500
22747,135000
22748,112500
22749,225000
22750,202500
22751,144000
22752,135000
22753,157500
22754,405000
22755,67500
22756,46948.5
22757,216000
22758,135000
22759,135000
22760,292500
22761,157500
22762,180000
22763,180000
22764,202500
22765,135000
22766,135000
22767,157500
22768,126000
22769,90000
22770,202500
22771,103500
22772,135000
22773,135000
22774,121500
22775,198000
22776,99000
22777,157500
22778,315000
22779,90000
22780,90000
22781,405000
22782,157500
22783,202500
22784,360000
22785,157500
22786,270000
22787,90000
22788,202500
22789,144000
22790,202500
22791,139500
22792,225000
22793,157500
22794,90000
22795,117000
22796,67500
22797,90000
22798,135000
22799,135000
22800,225000
22801,63000
22802,112500
22803,67500
22804,157500
22805,270000
22806,135000
22807,112500
22808,198000
22809,216000
22810,247500
22811,202500
22812,171000
22813,225000
22814,180000
22815,360000
22816,144000
22817,112500
22818,63000
22819,112500
22820,328500
22821,90000
22822,450000
22823,135000
22824,157500
22825,450000
22826,405000
22827,202500
22828,180000
22829,153000
22830,148500
22831,427500
22832,108000
22833,382500
22834,180000
22835,122400
22836,99000
22837,270000
22838,135000
22839,67500
22840,351000
22841,162000
22842,135000
22843,225000
22844,202500
22845,157500
22846,167400
22847,450000
22848,135000
22849,135000
22850,157500
22851,135000
22852,270000
22853,135000
22854,90000
22855,175500
22856,112500
22857,270000
22858,67500
22859,202500
22860,180000
22861,157500
22862,112500
22863,90000
22864,81000
22865,135000
22866,202500
22867,135000
22868,234000
22869,157500
22870,135000
22871,130500
22872,135000
22873,270000
22874,112500
22875,180000
22876,247500
22877,76500
22878,180000
22879,90000
22880,270000
22881,180000
22882,157500
22883,180000
22884,90000
22885,315000
22886,247500
22887,252000
22888,81000
22889,229500
22890,135000
22891,72000
22892,135000
22893,180000
22894,301500
22895,112500
22896,180000
22897,90000
22898,243000
22899,540000
22900,81000
22901,225000
22902,135000
22903,99000
22904,283500
22905,450000
22906,157500
22907,112500
22908,360000
22909,135000
22910,90000
22911,166500
22912,261000
22913,450000
22914,360000
22915,157500
22916,121500
22917,40500
22918,220500
22919,135000
22920,121500
22921,180000
22922,157500
22923,382500
22924,157500
22925,180000
22926,157500
22927,540000
22928,180000
22929,225000
22930,270000
22931,288000
22932,90000
22933,139500
22934,67500
22935,126000
22936,135000
22937,144000
22938,30150
22939,225000
22940,202500
22941,270000
22942,189000
22943,247500
22944,135000
22945,54000
22946,135000
22947,135000
22948,315000
22949,360000
22950,180000
22951,315000
22952,315000
22953,90000
22954,247500
22955,225000
22956,270000
22957,157500
22958,202500
22959,180000
22960,315000
22961,112500
22962,315000
22963,180000
22964,135000
22965,54000
22966,202500
22967,202500
22968,67500
22969,90000
22970,135000
22971,337500
22972,180000
22973,225000
22974,180000
22975,135000
22976,270000
22977,81000
22978,67500
22979,144000
22980,180000
22981,540000
22982,76500
22983,247500
22984,90000
22985,292500
22986,270000
22987,135000
22988,180000
22989,270000
22990,180000
22991,135000
22992,234000
22993,360000
22994,135000
22995,112500
22996,112500
22997,202500
22998,202500
22999,157500
23000,270000
23001,144000
23002,247500
23003,135000
23004,216000
23005,225000
23006,90000
23007,90000
23008,225000
23009,180000
23010,229500
23011,157500
23012,135000
23013,135000
23014,225000
23015,157500
23016,108000
23017,67500
23018,171000
23019,76500
23020,315000
23021,135000
23022,180000
23023,180000
23024,315000
23025,202500
23026,315000
23027,135000
23028,202500
23029,90000
23030,315000
23031,112500
23032,207000
23033,180000
23034,171000
23035,112500
23036,324000
23037,135000
23038,193500
23039,157500
23040,351000
23041,315000
23042,135000
23043,135000
23044,225000
23045,112500
23046,135000
23047,72000
23048,225000
23049,270000
23050,225000
23051,292500
23052,67500
23053,112500
23054,103500
23055,144000
23056,180000
23057,292500
23058,87750
23059,225000
23060,135000
23061,112500
23062,247500
23063,135000
23064,180000
23065,202500
23066,99000
23067,121500
23068,225000
23069,243000
23070,135000
23071,135000
23072,76500
23073,135000
23074,157500
23075,112500
23076,234000
23077,103500
23078,157500
23079,225000
23080,360000
23081,112500
23082,270000
23083,180000
23084,157500
23085,73350
23086,162000
23087,297000
23088,180000
23089,135000
23090,112500
23091,180000
23092,112500
23093,270000
23094,180000
23095,135000
23096,202500
23097,180000
23098,135000
23099,225000
23100,126000
23101,121500
23102,189000
23103,216000
23104,112500
23105,112500
23106,225000
23107,405000
23108,157500
23109,90000
23110,270000
23111,180000
23112,126000
23113,315000
23114,247500
23115,135000
23116,135000
23117,157500
23118,180000
23119,112500
23120,130500
23121,270000
23122,121500
23123,99000
23124,360000
23125,76500
23126,315000
23127,180000
23128,207000
23129,270000
23130,112500
23131,121500
23132,121500
23133,81000
23134,135000
23135,126000
23136,90000
23137,90000
23138,630000
23139,108000
23140,135000
23141,166500
23142,135000
23143,135000
23144,112500
23145,157500
23146,157500
23147,157500
23148,67500
23149,180000
23150,180000
23151,202500
23152,225000
23153,157500
23154,166500
23155,180000
23156,157500
23157,58500
23158,166500
23159,81000
23160,202500
23161,225000
23162,135000
23163,202500
23164,252000
23165,270000
23166,292500
23167,270000
23168,270000
23169,216000
23170,135000
23171,180000
23172,180000
23173,67500
23174,270000
23175,135000
23176,225000
23177,112500
23178,180000
23179,265500
23180,67500
23181,90000
23182,292500
23183,112500
23184,121500
23185,180000
23186,126000
23187,157500
23188,180000
23189,202500
23190,252000
23191,225000
23192,360000
23193,297000
23194,135000
23195,76500
23196,112500
23197,540000
23198,135000
23199,265500
23200,180000
23201,90000
23202,171000
23203,315000
23204,180000
23205,157500
23206,225000
23207,112500
23208,274500
23209,202500
23210,225000
23211,135000
23212,180000
23213,81000
23214,351000
23215,157500
23216,315000
23217,112500
23218,157500
23219,270000
23220,157500
23221,180000
23222,157500
23223,315000
23224,157500
23225,126000
23226,211500
23227,270000
23228,292500
23229,225000
23230,189000
23231,180000
23232,202500
23233,112500
23234,121500
23235,202500
23236,225000
23237,157500
23238,180000
23239,198000
23240,247500
23241,202500
23242,180000
23243,157500
23244,315000
23245,202500
23246,157500
23247,144000
23248,450000
23249,202500
23250,202500
23251,450000
23252,202500
23253,270000
23254,112500
23255,135000
23256,108000
23257,562500
23258,234000
23259,360000
23260,157500
23261,135000
23262,112500
23263,144000
23264,135000
23265,202500
23266,117000
23267,144000
23268,382500
23269,225000
23270,180000
23271,103500
23272,315000
23273,270000
23274,180000
23275,202500
23276,225000
23277,270000
23278,360000
23279,180000
23280,225000
23281,162000
23282,247500
23283,234000
23284,180000
23285,270000
23286,207000
23287,112500
23288,360000
23289,72000
23290,180000
23291,315000
23292,202500
23293,202500
23294,225000
23295,135000
23296,121500
23297,225000
23298,112500
23299,135000
23300,315000
23301,135000
23302,225000
23303,135000
23304,157500
23305,117000
23306,85500
23307,405000
23308,148500
23309,117000
23310,675000
23311,67500
23312,112500
23313,90000
23314,166500
23315,216000
23316,292500
23317,270000
23318,310500
23319,247500
23320,166500
23321,90000
23322,225000
23323,135000
23324,274500
23325,99000
23326,99000
23327,157500
23328,157500
23329,292500
23330,225000
23331,72000
23332,270000
23333,82350
23334,135000
23335,180000
23336,225000
23337,90000
23338,90000
23339,202500
23340,135000
23341,225000
23342,157500
23343,135000
23344,234000
23345,180000
23346,202500
23347,247500
23348,180000
23349,157500
23350,85500
23351,112500
23352,157500
23353,315000
23354,315000
23355,180000
23356,144000
23357,202500
23358,90000
23359,189000
23360,157500
23361,135000
23362,117000
23363,202500
23364,112500
23365,270000
23366,180000
23367,121500
23368,427500
23369,135000
23370,225000
23371,81000
23372,180000
23373,351000
23374,315000
23375,270000
23376,180000
23377,180000
23378,135000
23379,247500
23380,225000
23381,247500
23382,108000
23383,99000
23384,157500
23385,135000
23386,202500
23387,180000
23388,90000
23389,180000
23390,112500
23391,121500
23392,405000
23393,360000
23394,202500
23395,112500
23396,180000
23397,198000
23398,292500
23399,270000
23400,148500
23401,112500
23402,265500
23403,45000
23404,67500
23405,157500
23406,135000
23407,112500
23408,135000
23409,126000
23410,135000
23411,225000
23412,157500
23413,360000
23414,81000
23415,81000
23416,76500
23417,112500
23418,202500
23419,135000
23420,360000
23421,292500
23422,225000
23423,135000
23424,112500
23425,157500
23426,45000
23427,157500
23428,135000
23429,121500
23430,450000
23431,427500
23432,315000
23433,360000
23434,72900
23435,315000
23436,103500
23437,157500
23438,99000
23439,360000
23440,306000
23441,180000
23442,117000
23443,315000
23444,144000
23445,270000
23446,126000
23447,270000
23448,270000
23449,135000
23450,315000
23451,38250
23452,180000
23453,270000
23454,135000
23455,157500
23456,225000
23457,67500
23458,135000
23459,99000
23460,157500
23461,157500
23462,135000
23463,76500
23464,157500
23465,225000
23466,130500
23467,135000
23468,135000
23469,315000
23470,45000
23471,315000
23472,202500
23473,157500
23474,247500
23475,112500
23476,157500
23477,252000
23478,180000
23479,180000
23480,270000
23481,157500
23482,135000
23483,135000
23484,202500
23485,135000
23486,225000
23487,202500
23488,225000
23489,292500
23490,216000
23491,540000
23492,247500
23493,247500
23494,90000
23495,225000
23496,176400
23497,315000
23498,112500
23499,315000
23500,202500
23501,162000
23502,202500
23503,360000
23504,180000
23505,180000
23506,202500
23507,270000
23508,63000
23509,225000
23510,189000
23511,270000
23512,247500
23513,157500
23514,135000
23515,234000
23516,90000
23517,162000
23518,225000
23519,270000
23520,225000
23521,328500
23522,324000
23523,126000
23524,202500
23525,225000
23526,45000
23527,67500
23528,315000
23529,135000
23530,225000
23531,387000
23532,315000
23533,405000
23534,90000
23535,90000
23536,144000
23537,90000
23538,216000
23539,157500
23540,261000
23541,247500
23542,270000
23543,112500
23544,247500
23545,225000
23546,157500
23547,135000
23548,76500
23549,94500
23550,76500
23551,135000
23552,180000
23553,202500
23554,135000
23555,135000
23556,270000
23557,202500
23558,675000
23559,171000
23560,315000
23561,90000
23562,90000
23563,135000
23564,180000
23565,180000
23566,108000
23567,180000
23568,135000
23569,189000
23570,135000
23571,225000
23572,45000
23573,198000
23574,238500
23575,135000
23576,166500
23577,270000
23578,90000
23579,180000
23580,135000
23581,180000
23582,180000
23583,112500
23584,270000
23585,162000
23586,225000
23587,202500
23588,135000
23589,166500
23590,247500
23591,270000
23592,202500
23593,157500
23594,207000
23595,202500
23596,184500
23597,382500
23598,103500
23599,202500
23600,72000
23601,135000
23602,180000
23603,292500
23604,135000
23605,120150
23606,216000
23607,247500
23608,99000
23609,126000
23610,67500
23611,90000
23612,180000
23613,135000
23614,180000
23615,270000
23616,261000
23617,135000
23618,445500
23619,193500
23620,225000
23621,450000
23622,112500
23623,135000
23624,225000
23625,225000
23626,202500
23627,315000
23628,225000
23629,180000
23630,360000
23631,144000
23632,135000
23633,267750
23634,270000
23635,135000
23636,112500
23637,135000
23638,630000
23639,225000
23640,135000
23641,180000
23642,162000
23643,90000
23644,216000
23645,180000
23646,90000
23647,202500
23648,76500
23649,265500
23650,112500
23651,157500
23652,180000
23653,85500
23654,315000
23655,112500
23656,270000
23657,157500
23658,387000
23659,33300
23660,315000
23661,67500
23662,373500
23663,180000
23664,108000
23665,135000
23666,112500
23667,405000
23668,247500
23669,157500
23670,112500
23671,90000
23672,157500
23673,450000
23674,112500
23675,270000
23676,202500
23677,247500
23678,135000
23679,112500
23680,180000
23681,234000
23682,270000
23683,202500
23684,157500
23685,315000
23686,202500
23687,337500
23688,270000
23689,112500
23690,247500
23691,166500
23692,157500
23693,112500
23694,135000
23695,337500
23696,180000
23697,360000
23698,225000
23699,135000
23700,81000
23701,202500
23702,202500
23703,81000
23704,81000
23705,157500
23706,157500
23707,101250
23708,180000
23709,180000
23710,225000
23711,112500
23712,360000
23713,270000
23714,112500
23715,292500
23716,315000
23717,135000
23718,135000
23719,225000
23720,180000
23721,81000
23722,135000
23723,112500
23724,135000
23725,216000
23726,175500
23727,67500
23728,405000
23729,112500
23730,675000
23731,315000
23732,112500
23733,166500
23734,216000
23735,112500
23736,225000
23737,405000
23738,265500
23739,166500
23740,675000
23741,76500
23742,67500
23743,126000
23744,162000
23745,67500
23746,247500
23747,126000
23748,112500
23749,225000
23750,216000
23751,207000
23752,405000
23753,585000
23754,180000
23755,202500
23756,180000
23757,225000
23758,225000
23759,270000
23760,202500
23761,99000
23762,157500
23763,360000
23764,67500
23765,90000
23766,225000
23767,157500
23768,270000
23769,135000
23770,135000
23771,279000
23772,292500
23773,180000
23774,148500
23775,247500
23776,157500
23777,292500
23778,180000
23779,135000
23780,76500
23781,202500
23782,67500
23783,180000
23784,112500
23785,112500
23786,180000
23787,157500
23788,112500
23789,157500
23790,135000
23791,135000
23792,99000
23793,270000
23794,279000
23795,135000
23796,247500
23797,112500
23798,90000
23799,135000
23800,171000
23801,270000
23802,247500
23803,148500
23804,112500
23805,135000
23806,135000
23807,81000
23808,225000
23809,90000
23810,112500
23811,202500
23812,135000
23813,112500
23814,225000
23815,135000
23816,112500
23817,135000
23818,54000
23819,202500
23820,99000
23821,180000
23822,450000
23823,270000
23824,225000
23825,166500
23826,180000
23827,121500
23828,112500
23829,225000
23830,306000
23831,315000
23832,225000
23833,81000
23834,445500
23835,135000
23836,99000
23837,135000
23838,225000
23839,270000
23840,157500
23841,202500
23842,49500
23843,157500
23844,76500
23845,112500
23846,90000
23847,112500
23848,157500
23849,112500
23850,292500
23851,405000
23852,211500
23853,180000
23854,216000
23855,135000
23856,247500
23857,157500
23858,126000
23859,202500
23860,211500
23861,243000
23862,121500
23863,112500
23864,83250
23865,261000
23866,67500
23867,67500
23868,157500
23869,180000
23870,144000
23871,225000
23872,225000
23873,225000
23874,202500
23875,175500
23876,270000
23877,90000
23878,54000
23879,103500
23880,112500
23881,135000
23882,225000
23883,144000
23884,382500
23885,135000
23886,148500
23887,225000
23888,900000
23889,90000
23890,144000
23891,292500
23892,180000
23893,157500
23894,67500
23895,90000
23896,225000
23897,270000
23898,225000
23899,315000
23900,76500
23901,292500
23902,81000
23903,247500
23904,99000
23905,135000
23906,270000
23907,157500
23908,117000
23909,90000
23910,270000
23911,135000
23912,99000
23913,90000
23914,202500
23915,135000
23916,315000
23917,157500
23918,148500
23919,117000
23920,157500
23921,135000
23922,121500
23923,270000
23924,292500
23925,67500
23926,135000
23927,135000
23928,450000
23929,360000
23930,234000
23931,238500
23932,94500
23933,315000
23934,157500
23935,337500
23936,225000
23937,112500
23938,117000
23939,76500
23940,56700
23941,207000
23942,108000
23943,67500
23944,315000
23945,315000
23946,157500
23947,81000
23948,112500
23949,135000
23950,292500
23951,121500
23952,112500
23953,135000
23954,159750
23955,90000
23956,94500
23957,225000
23958,126000
23959,112500
23960,135000
23961,144000
23962,112500
23963,225000
23964,202500
23965,270000
23966,157500
23967,67500
23968,202500
23969,180000
23970,261000
23971,270000
23972,225000
23973,202500
23974,135000
23975,180000
23976,112500
23977,112500
23978,144000
23979,81000
23980,153000
23981,130500
23982,135000
23983,180000
23984,270000
23985,112500
23986,126000
23987,450000
23988,33300
23989,270000
23990,202500
23991,112500
23992,225000
23993,337500
23994,225000
23995,225000
23996,144000
23997,207000
23998,112500
23999,225000
24000,270000
24001,49500
24002,252000
24003,225000
24004,67500
24005,256500
24006,135000
24007,180000
24008,427500
24009,112500
24010,112500
24011,135000
24012,67500
24013,202500
24014,144000
24015,135000
24016,157500
24017,270000
24018,157500
24019,211500
24020,202500
24021,130500
24022,144000
24023,324000
24024,67500
24025,225000
24026,225000
24027,270000
24028,135000
24029,121500
24030,90000
24031,315000
24032,144000
24033,121500
24034,112500
24035,216000
24036,225000
24037,157500
24038,292500
24039,144000
24040,225000
24041,157500
24042,81000
24043,202500
24044,202500
24045,135000
24046,157500
24047,90000
24048,270000
24049,225000
24050,270000
24051,135000
24052,202500
24053,135000
24054,112500
24055,225000
24056,112500
24057,135000
24058,202500
24059,292500
24060,184500
24061,157500
24062,90000
24063,225000
24064,405000
24065,112500
24066,76500
24067,225000
24068,180000
24069,135000
24070,193500
24071,171000
24072,85500
24073,135000
24074,270000
24075,180000
24076,112500
24077,202500
24078,135000
24079,112500
24080,157500
24081,360000
24082,135000
24083,112500
24084,216000
24085,54000
24086,112500
24087,495000
24088,216000
24089,144000
24090,225000
24091,112500
24092,180000
24093,202500
24094,270000
24095,225000
24096,99000
24097,81000
24098,202500
24099,360000
24100,135000
24101,157500
24102,90000
24103,103500
24104,112500
24105,157500
24106,270000
24107,225000
24108,382500
24109,117000
24110,193500
24111,135000
24112,90000
24113,247500
24114,135000
24115,450000
24116,157500
24117,90000
24118,121500
24119,225000
24120,90000
24121,270000
24122,144000
24123,112500
24124,130500
24125,135000
24126,157500
24127,157500
24128,270000
24129,202500
24130,45000
24131,157500
24132,168750
24133,292500
24134,225000
24135,135000
24136,166500
24137,225000
24138,225000
24139,202500
24140,202500
24141,135000
24142,180000
24143,180000
24144,315000
24145,157500
24146,270000
24147,37800
24148,139500
24149,126000
24150,126000
24151,126000
24152,180000
24153,135000
24154,157500
24155,180000
24156,180000
24157,157500
24158,202500
24159,90000
24160,382500
24161,180000
24162,112500
24163,135000
24164,117000
24165,40500
24166,193500
24167,225000
24168,135000
24169,90000
24170,112500
24171,162000
24172,157500
24173,90000
24174,225000
24175,121500
24176,405000
24177,175500
24178,180000
24179,225000
24180,90000
24181,270000
24182,405000
24183,135000
24184,270000
24185,157500
24186,450000
24187,310500
24188,99000
24189,90000
24190,112500
24191,135000
24192,62653.5
24193,157500
24194,130500
24195,49500
24196,270000
24197,360000
24198,67500
24199,175500
24200,112500
24201,157500
24202,135000
24203,157500
24204,225000
24205,270000
24206,120150
24207,112500
24208,135000
24209,90000
24210,202500
24211,180000
24212,180000
24213,168750
24214,180000
24215,180000
24216,202500
24217,180000
24218,112500
24219,99000
24220,562500
24221,90000
24222,315000
24223,157500
24224,162000
24225,126000
24226,135000
24227,157500
24228,99000
24229,139500
24230,157500
24231,148500
24232,315000
24233,360000
24234,360000
24235,135000
24236,450000
24237,540000
24238,180000
24239,90000
24240,198000
24241,207000
24242,112500
24243,54000
24244,153000
24245,67500
24246,135000
24247,270000
24248,328500
24249,135000
24250,112500
24251,616500
24252,135000
24253,112500
24254,157500
24255,112500
24256,180000
24257,180000
24258,337500
24259,180000
24260,157500
24261,112500
24262,180000
24263,45000
24264,225000
24265,171000
24266,135000
24267,202500
24268,135000
24269,103500
24270,135000
24271,135000
24272,288000
24273,225000
24274,94500
24275,391500
24276,67500
24277,193500
24278,225000
24279,76500
24280,90000
24281,180000
24282,157500
24283,225000
24284,202500
24285,270000
24286,112500
24287,189000
24288,99000
24289,184500
24290,180000
24291,247500
24292,157500
24293,76500
24294,315000
24295,675000
24296,225000
24297,270000
24298,112500
24299,135000
24300,202500
24301,135000
24302,135000
24303,76500
24304,135000
24305,225000
24306,202500
24307,148500
24308,112500
24309,166500
24310,157500
24311,180000
24312,157500
24313,135000
24314,202500
24315,225000
24316,90000
24317,135000
24318,76500
24319,157500
24320,225000
24321,135000
24322,315000
24323,90000
24324,270000
24325,90000
24326,207000
24327,360000
24328,162000
24329,261000
24330,202500
24331,90000
24332,60750
24333,135000
24334,337500
24335,211500
24336,225000
24337,225000
24338,112500
24339,270000
24340,67500
24341,67500
24342,112500
24343,202500
24344,202500
24345,161100
24346,153000
24347,180000
24348,198000
24349,315000
24350,112500
24351,225000
24352,202500
24353,180000
24354,225000
24355,157500
24356,900000
24357,135000
24358,225000
24359,126000
24360,94500
24361,157500
24362,157500
24363,108000
24364,180000
24365,270000
24366,157500
24367,166500
24368,247500
24369,112500
24370,67500
24371,157500
24372,180000
24373,74250
24374,112500
24375,135000
24376,144000
24377,315000
24378,612000
24379,135000
24380,202500
24381,117000
24382,180000
24383,135000
24384,135000
24385,495000
24386,126000
24387,117000
24388,135000
24389,315000
24390,270000
24391,247500
24392,135000
24393,180000
24394,540000
24395,67500
24396,135000
24397,162000
24398,112500
24399,189000
24400,157500
24401,54000
24402,112500
24403,180000
24404,225000
24405,112500
24406,112500
24407,157500
24408,180000
24409,180000
24410,97650
24411,135000
24412,135000
24413,270000
24414,112500
24415,180000
24416,72000
24417,261000
24418,157500
24419,135000
24420,157500
24421,99000
24422,135000
24423,225000
24424,90000
24425,247500
24426,279000
24427,315000
24428,90000
24429,112500
24430,135000
24431,216000
24432,135000
24433,130500
24434,252000
24435,360000
24436,157500
24437,225000
24438,135000
24439,202500
24440,63000
24441,90000
24442,540000
24443,112500
24444,90000
24445,315000
24446,135000
24447,135000
24448,148500
24449,112500
24450,202500
24451,900000
24452,243000
24453,157500
24454,81000
24455,270000
24456,135000
24457,135000
24458,121500
24459,157500
24460,90000
24461,238500
24462,202500
24463,157500
24464,292500
24465,135000
24466,315000
24467,72000
24468,31500
24469,180000
24470,810000
24471,157500
24472,189000
24473,180000
24474,675000
24475,256500
24476,180000
24477,112500
24478,202500
24479,90000
24480,130500
24481,135000
24482,180000
24483,112500
24484,108000
24485,315000
24486,135000
24487,112500
24488,337500
24489,144000
24490,360000
24491,180000
24492,270000
24493,81000
24494,180000
24495,202500
24496,157500
24497,450000
24498,81000
24499,139500
24500,135000
24501,900000
24502,112500
24503,135000
24504,153000
24505,130500
24506,270000
24507,225000
24508,202500
24509,270000
24510,135000
24511,180000
24512,1350000
24513,112500
24514,157500
24515,180000
24516,144000
24517,171000
24518,90000
24519,130500
24520,121500
24521,135000
24522,315000
24523,292500
24524,144000
24525,360000
24526,270000
24527,337500
24528,126000
24529,180000
24530,180000
24531,121500
24532,135000
24533,225000
24534,270000
24535,180000
24536,112500
24537,450000
24538,112500
24539,180000
24540,157500
24541,112500
24542,180000
24543,180000
24544,54000
24545,135000
24546,112500
24547,117000
24548,112500
24549,202500
24550,292500
24551,76500
24552,126000
24553,135000
24554,270000
24555,135000
24556,225000
24557,225000
24558,202500
24559,81000
24560,270000
24561,157500
24562,135000
24563,112500
24564,360000
24565,270000
24566,157500
24567,157500
24568,90000
24569,90000
24570,90000
24571,405000
24572,225000
24573,180000
24574,157500
24575,292500
24576,135000
24577,202500
24578,135000
24579,67500
24580,112500
24581,135000
24582,240750
24583,135000
24584,67500
24585,202500
24586,202500
24587,81000
24588,405000
24589,270000
24590,225000
24591,157500
24592,166500
24593,157500
24594,67500
24595,180000
24596,247500
24597,225000
24598,135000
24599,135000
24600,112500
24601,135000
24602,130500
24603,90000
24604,119700
24605,675000
24606,67500
24607,45000
24608,148500
24609,171000
24610,342000
24611,225000
24612,180000
24613,112500
24614,180000
